name,reviews.text
Howard Johnson Inn - Newburgh,Il y avait une mauvaise odeur dans les corridors et la chambre.Les murs de la chambre ��taient tach��s.Le tissu recouvrant le fauteuil ��taient plus qu'us��.Certains articles du d��jeuner ��tait servit dans l'emballage de plastique de l'��picerie.
Howard Johnson Inn - Newburgh,"The hotel staff was friendly, from when I first checked in at around 1am until the morning I left.  They are updating the hotel though never heard any noises from that or any other room.  They were booked yet it was so very quiet.  Fantastic size King size bed with a pull out couch, table, Samsung TV, Tall Refrigerator and microwave.  I loved the 2 sinks idea and made it very convenient for me and my friends to stay there.  Next year we plan on having another get together and I will be staying at that hotel!"
Howard Johnson Inn - Newburgh,An excellent motel for the price. Room was large and comfortable. Room was spotlessly clean. Shower had excellent pressure. Staff were friendly and helpful.
Howard Johnson Inn - Newburgh,Room had a smell to it.other than that it was great.
Howard Johnson Inn - Newburgh,"I only needed a place to stay one night, so it was good to use for then. However there were stains on a pillow, carpet was filthy and there was a cigarette burn on the comforter even though it was a smoke free room."
Howard Johnson Inn - Newburgh,"The bedding was old and stained .I went to Marshalls and bought new pillows ,sheets and blankets so I could sleep. The sliding door jamm was broken in the room and the breakfast buffet had no protein. I would not stay there again. This wSax the worst motel I ever stayed at."
Howard Johnson Inn - Newburgh,"There was a fire alarm on our last night, but I believe the management and staff handled it well. There was no real danger and the guest that caused it received a proper corrective action"
Howard Johnson Inn - Newburgh,"The location was well suited to my needs with regard to the airport, food, museums and my need to be at the US Military Academy each day."
Howard Johnson Inn - Newburgh,"I stayed here during golf tournament at Falkirk Golf & Country Club. 20 minutes away along the local and scenery road.It is a decent hotel. They were doing reconstruction/painting right now. Had to bear with the smell but overall was OK.The hotel lobby is beautiful and the check-in was smooth. Breakfast was great. Good food. Waffle maker was a plus.My room was facing the parking and had a sliding door, so I can get in and out easily without having to go through the main door.There are abundance of restaurants and shops nearby. Chillis, Panera, TGI, BK, Walmart etc etc you name it.Excellent!"
Howard Johnson Inn - Newburgh,Great
Howard Johnson Inn - Newburgh,"There was a problem with the bathtub in the bath and the remote control for the TV did not work.  I left a note for the maid, but it was not resolved."
Howard Johnson Inn - Newburgh,"The room was fine. The room rate was fine. The continental breakfast was very sketchy. When I checked in at 8:30 PM, there were 2 pieces of fruit in trays in a very tiny lobby area. When I went down for the continental breakfast at 7 AM, the same 2 pieces of fruit were there. Tables were dirty. No plates. Nothing fresh. The breakfast was minimal and done as cheaply as possible."
Howard Johnson Inn - Newburgh,This was my second stay at this hotel. I will not be back. The room was not very clean. The pillows definately needed to be replaced. I found it very difficult to adjust the thermostat to a comfortable temperature.
Howard Johnson Inn - Newburgh,Awfull
Howard Johnson Inn - Newburgh,"This is shelter, NOT Hotel. I wanted to go somewhere else but all area hotels where booked ,so I did not have choice but stay over 2 nights. This is joke. There should be some inspections done and close this place. Rooms are old and dirty, service is horrible. I cant say one good thing about this place. It wasnt... More"
Howard Johnson Inn - Newburgh,"We chose this Howard Johnson's because we thought it was a reliable franchise, convenient and moderate in price. While conveniently located off the Interstate it was sub-sub-par in quality. The carpet and bedspread were soiled and dirty - we left our shoes on - the ice bucket had not been emptied or cleaned and had bugs in it. And, the bathtub was totally unappealing with a plastic mat glued on the tub floor - we didn't shower or bathe. Needless to say we would never choose to stay here again."
Howard Johnson Inn - Newburgh,"I liked the hotel. I was okay, they were doing construction but it was not that bad. Kinda a weird neighborhood, but it was decent. There was a lock on the door."
Howard Johnson Inn - Newburgh,We only used HJ for an overnight stay after a wedding. The facilities were clean enough but nothing fancy.
Howard Johnson Inn - Newburgh,"Unfriendly front desk receptionist. broken ice machine, no fridge in room"
Howard Johnson Inn - Newburgh,"the clerk could not find our phoned- in reservation. When he finally did it was under smoking. My husband has asthma and we had requested no smoking. It took quite a while to find a room. The clerk also told me the wrong time for breakfast. It was over when we came down at 9:30. He and the staff were very friendly. Our experience was good. There was an awesome and very friendly restaurant a few feet from our front door. And across the highway was Orange County Choppers. Yah!! (not or mission, pleasant surprise!)"
